album_id,name,length_sec
"208","Go To The Mirror - Live: Tanglewood Music Centre, Lennox, MA7 Jul 1970","205.466"
"208","Smash The Mirror - Live: Tanglewood Music Centre, Lennox, MA7 Jul 1970","74.426"
"209","Armenia City In The Sky - Mono Version","226.173"
"209","Heinz Baked Beans - Mono Version","58.84"
"209","Mary Anne With The Shaky Hand - Mono Version","155.013"
"209","Odorono - Mono Version","150.626"
"209","Tattoo - Mono Version","168.973"
"209","Our Love Was - Mono Version","203.96"
"209","I Can See For Miles - Mono Version","247.306"
"209","I Can't Reach You - Mono Version","207"
"209","Medac - Mono Version","56.346"
"209","Relax - Mono Version","158.946"
"209","Silas Stingy - Mono Version","181.106"
"209","Sunrise - Mono Version","182.533"
"209","Rael - Pt.1 & Pt.2 / Track Records Run Out Groove / Mono Version","352.786"
"209","Pictures Of Lily - Single Mix / Mono Version","165.773"
"209","Doctor, Doctor - Single Mix / Mono Version","181.266"
"209","The Last Time - UK Single Mix / Mono Version","171.48"
"209","Under My Thumb - UK Single Mix / Mono Version","157.353"
"209","I Can See For Miles - US Single Mix / Mono Version","243.113"
"209","Mary Anne With The Shaky Hand - US Single Mix / Mono Version","199.722"
"209","Someone's Coming - US Single Mix / Mono Version","151.503"
"210","All This Music Must Fade","200.8"
"210","Ball and Chain","269.933"
"210","I Don't Wanna Get Wise","234.64"
"210","Detour","226.2"
"210","Beads On One String","220.2"
"210","Hero Ground Zero","292.6"
"210","Street Song","287.76"
"210","I'll Be Back","301.933"
"210","Break The News","270.4"
"210","Rockin' In Rage","244.613"
"210","She Rocked My World","202.693"
"210","Beads On One String - Yaggerdang Remix","217.92"
"210","This Gun Will Misfire","215.413"
"210","Got Nothing To Prove","218.026"
"210","Danny And My Ponies","242.066"
"210","Intro - Live In Kingston","228.08"
"210","Substitute - Acoustic / Live In Kingston","253.706"
"210","Squeeze Box - Acoustic / Live In Kingston","175.2"
"210","Tattoo - Acoustic / Live In Kingston","184.573"
"210","The Kids Are Alright - Acoustic / Live In Kingston","394.986"
"211","Introduction/Tune Up - Live: 29 Sep '69","82.64"
"211","Heaven And Hell - Live: 29 Sep '69","238.093"
"211","I Can't Explain - Live: 29 Sep '69","170.426"
"211","Fortune Teller - Live: 29 Sep '69","155.053"
"211","Tattoo - Live: 29 Sep '69","264.493"
"211","Young Man Blues - Live: 29 Sep '69","507.96"
"211","A Quick One, While He's Away - Live: 29 Sep '69","639.173"
"211","Substitute - Live: 29 Sep '69","128.853"
"211","Happy Jack - Live: 29 Sep '69","141.053"
"211","I'm A Boy - Live: 29 Sep '69","240.586"
"211","Overture - Live: 29 Sep '69","282.906"
"211","It's A Boy - Live: 29 Sep '69","32.786"
"211","1921 - Live: 29 Sep '69","149.493"
"211","Amazing Journey - Live: 29 Sep '69","200.08"
"211","Sparks - Live: 29 Sep '69","267.133"
"211","Eyesight To The Blind (The Hawker) - Live: 29 Sep '69","118.52"
"211","Christmas - Live: 29 Sep '69","201.706"
"211","The Acid Queen - Live: 29 Sep '69","215.266"
"211","Pinball Wizard - Live: 29 Sep '69","171.04"
"211","Do You Think It's Alright - Live: 29 Sep '69","22.013"
"212","All This Music Must Fade","200.8"
"212","Ball and Chain","269.933"
"212","I Don't Wanna Get Wise","234.64"
"212","Detour","226.2"
"212","Beads On One String","220.2"
"212","Hero Ground Zero","292.6"
"212","Street Song","287.76"
"212","I'll Be Back","301.933"
"212","Break The News","270.4"
"212","Rockin' In Rage","244.613"
"212","She Rocked My World","202.693"
"212","This Gun Will Misfire","215.413"
"212","Got Nothing To Prove","218.026"
"212","Danny And My Ponies","242.066"
"213","Overture - Live","353.426"
"213","It’s A Boy - Live","49.52"
"213","1921 - Live","178"
"213","Medley: Amazing Journey / Overture - Live","327.6"
"213","Sparks - Live","205.32"
"213","Eyesight To The Blind (The Hawker) - Live","139.493"
"213","Christmas - Live","277.373"
"213","Cousin Kevin - Live","233.36"
"213","The Acid Queen - Live","233.64"
"213","Do You Think It's Alright? - Live","24.826"
"213","Fiddle About - Live","96.386"
"213","Pinball Wizard - Live","182.106"
"213","There’s A Doctor - Live","21.826"
"213","Go To The Mirror! - Live","214.56"
"213","Tommy Can You Hear Me? - Live","89.32"
"213","Smash The Mirror - Live","81.32"
"213","Underture - Live","173.64"
"213","I’m Free - Live","163.293"
"213","Miracle Cure - Live","14.226"
"213","Sensation - Live","167.146"
"214","I Can't Explain - Live","199.6"
"214","The Seeker - Live","236.533"
"214","Who Are You - Live","406.24"
"214","The Kids Are Alright - Live","283.333"
"214","Pictures Of Lily - Live","235.026"
"214","I Can See For Miles - Live","347.546"
"214","My Generation - Live","295.626"
"214","Behind Blue Eyes - Live","254.893"
"214","Bargain - Live","370.466"
"214","Join Together - Live","315.946"
"214","You Better You Bet - Live","347.28"
"214","I'm One - Live","261.626"
"214","Love Reign O'er Me - Live","452.826"
"214","Eminence Front - Live","347.946"
"214","Medley: Amazing Journey / Overture / Sparks - Live","555.8"
"214","Pinball Wizard - Live","167.88"
"214","Medley: See Me, Feel Me / Listening To You - Live","260.226"
"214","Baba O'Riley - Live","464.96"
"214","Won't Get Fooled Again - Live","817.426"
"215","I Am The Sea - Live In London / 2013","118.173"
"215","The Real Me - Live In London / 2013","221.893"
"215","Quadrophenia - Live In London / 2013","349.68"
"215","Cut My Hair - Live In London / 2013","248.333"
"215","The Punk And The Godfather - Live In London / 2013","301.6"
"215","I'm One - Live In London / 2013","180.586"
"215","The Dirty Jobs - Live In London / 2013","295.293"
"215","Helpless Dancer - Live In London / 2013","137.44"
"215","Is It In My Head - Live In London / 2013","217.133"
"215","I've Had Enough - Live In London / 2013","401.64"
"215","5:15 - Live In London / 2013","674.093"
"215","Sea And Sand - Live In London / 2013","340.813"
"215","Drowned - Live In London / 2013","440.946"
"215","Bell Boy - Live In London / 2013","310.68"
"215","Doctor Jimmy - Live In London / 2013","488.946"
"215","The Rock - Live In London / 2013","411.253"
"215","Love Reign O'er Me - Live In London / 2013","441.773"
"215","Who Are You - Live In London / 2013","386.68"
"215","You Better You Bet - Live In London / 2013","335.493"
"215","Pinball Wizard - Live In London / 2013","173.093"
"216","Heaven And Hell - Live At Hull Version","244.48"
"216","I Can't Explain - Live At Hull Version","170.893"
"216","Fortune Teller - Live At Hull Version","155.053"
"216","Tattoo - Live At Hull Version","181.946"
"216","Young Man Blues - Live At Hull Version","341.546"
"216","Substitute - Live At Hull Version","127.64"
"216","Happy Jack - Live At Hull Version","132.653"
"216","I'm A Boy - Live At Hull Version","167.946"
"216","A Quick One, While He's Away - Live At Hull Version","590.56"
"216","Summertime Blues - Live At Hull Version","222.84"
"216","Shakin' All Over - Live At Hull Version","308.853"
"216","My Generation - Live At Hull Version","957.746"
"216","Overture - Live At Hull Version","330.026"
"216","It's A Boy - Live At Hull Version","43"
"216","1921 - Live At Hull Version","148.333"
"216","Amazing Journey - Live At Hull Version","198.586"
"216","Sparks - Live At Hull Version","254.373"
"216","Eyesight To The Blind (The Hawker) - Live At Hull Version","116.32"
"216","Christmas - Live At Hull Version","198.413"
"216","The Acid Queen - Live At Hull Version","213.08"
"217","Fragments","237.68"
"217","A Man In A Purple Dress","254.96"
"217","Mike Post Theme","268.386"
"217","In The Ether","215.76"
"217","Black Widow's Eyes","187.48"
"217","Two Thousand Years","170.84"
"217","God Speaks, Of Marty Robbins","206.853"
"217","It's Not Enough","242.6"
"217","You Stand By Me","96.04"
"217","Sound Round","81.413"
"217","Pick Up The Peace","88.52"
"217","Unholy Trinity","127.68"
"217","Trilby's Piano","124.933"
"217","Endless Wire","111.893"
"217","Fragments Of Fragments","143.16"
"217","We Got A Hit","78.066"
"217","They Make My Dream Come True","73.026"
"217","Mirror Door","254"
"217","Tea & Theatre","203.506"
"217","We Got A Hit - Extended Version","184.906"
"218","Overture - Live U.S. Tour/1989","325.6"
"218","1921 - Live U.S. Tour/1989","172.2"
"218","Amazing Journey - Live U.S. Tour/1989","187.426"
"218","Sparks - Live U.S. Tour/1989","275.866"
"218","Eyesight To The Blind (The Hawker) - Live U.S. Tour/1989","137.533"
"218","Christmas - Live U.S. Tour/1989","264.573"
"218","Cousin Kevin - Live U.S. Tour/1989","236.333"
"218","The Acid Queen - Live U.S. Tour/1989","224.4"
"218","Pinball Wizard - Live U.S. Tour/1989","260.76"
"218","Do You Think It's Alright? - Live U.S. Tour/1989","23.373"
"218","Fiddle About - Live U.S. Tour/1989","98.826"
"218","There's A Doctor - Live U.S. Tour/1989","21.24"
"218","Go To The Mirror! - Live U.S. Tour/1989","201.893"
"218","Smash The Mirror - Live U.S. Tour/1989","69.573"
"218","Tommy Can You Hear Me? - Live U.S. Tour/1989","57.76"
"218","I'm Free - Live U.S. Tour/1989","129.573"
"218","Miracle Cure - Live U.S. Tour/1989","24.866"
"218","Sally Simpson - Live U.S. Tour/1989","258.426"
"218","Sensation - Live U.S. Tour/1989","141.6"
"218","Tommy's Holiday Camp - Live U.S. Tour/1989","55.066"
"219","My Generation - Who's Last Live Version","205.533"
"219","I Can't Explain - Live","157.866"
"219","Substitute - Who's Last Live Version","175.36"
"219","Behind Blue Eyes - Who's Last Live Version","218.866"
"219","Baba O'Riley - Who's Last Live Version","337"
"219","Boris The Spider - Who's Last Live Version","161.066"
"219","Who Are You - Who's Last Live Version","394.8"
"219","Pinball Wizard - Who's Last Live Version","175.8"
"219","See Me, Feel Me - Who's Last Live Version","279.493"
"219","Love Reign O'er Me - Who's Last Live Version","313.96"
"219","Long Live Rock - Who's Last Live Version","214.533"
"219","Live Rock (Reprise) - Who's Last Live Version","102.133"
"219","Won't Get Fooled Again - Who's Last Live Version","678.066"
"219","Dr. Jimmy - Who's Last Live Version","298.333"
"219","Magic Bus - Who's Last Live Version","413.8"
"219","Summertime Blues - Who's Last Live Version","187.306"
"219","Twist And Shout - Live","240"
"220","Athena","227.6"
"220","It's Your Turn","219.466"
"220","Cooks County","230.4"
"220","It's Hard","227.493"
"220","Dangerous - 1997 Unedited Remix","213.56"
"220","Eminence Front","339.106"
"220","I've Known No War","356.826"
"220","One Life's Enough","141.466"
"220","One At A Time","198.64"
"220","Why Did I Fall For That","236.466"
"220","A Man Is A Man","235.733"
"220","Cry If You Want","318.12"
"220","It's Hard - Live","296.026"
"220","Eminence Front - Live","343.6"
"220","Dangerous - Live","228.373"
"220","Cry If You Want - Live","432.226"
"221","Substitute - Live","177.586"
"221","I Can't Explain - Live","152.08"
"221","Dangerous - Live","206.6"
"221","Sister Disco - Live","307.68"
"221","The Quiet One - Live","251.933"
"221","It's Hard - Live","302.52"
"221","Eminence Front - Live","340.693"
"221","Behind Blue Eyes - Live","231.8"
"221","Baba O'Riley - Live","321.16"
"221","I'm One - Live","61"
"221","The Punk And The Godfather - Live","295.706"
"221","Drowned - Live","540.466"
"221","Tattoo - Live","174.813"
"221","Cry If You Want - Live","440.986"
"221","Who Are You - Live","396.106"
"221","Pinball Wizard - Live","185.026"
"221","See Me, Feel Me - Live","275.68"
"221","Love, Reign O'er Me - Live","309.2"
"221","Long Live Rock - Live","253.013"
"221","Won't Get Fooled Again - Live","582.853"
"222","You Better You Bet","336.56"
"222","Don't Let Go The Coat","226.466"
"222","Cache Cache","234.8"
"222","The Quiet One","186.973"
"222","Did You Steal My Money","254.666"
"222","How Can You Do It Alone","325.066"
"222","Daily Records","203.44"
"222","You","280.426"
"222","Another Tricky Day","292.266"
"222","I Like Nightmares","190.333"
"222","It's In You","300.066"
"222","Somebody Saved Me","331.56"
"222","How Can You Do It Alone - Live in Chicago / 1979","327.4"
"222","The Quiet One - Live","272.04"
"223","I Am The Sea","123.878"
"223","The Real Me","208.545"
"223","I'm One","160.385"
"223","5:15","290.612"
"223","Love Reign O'er Me","310.998"
"223","Bell Boy","295.305"
"223","I've Had Enough","371.038"
"223","Helpless Dancer","22.052"
"223","Doctor Jimmy","449.652"
"223","Zoot Suit","119.465"
"223","Hi Heel Sneakers","166.505"
"223","Get Out And Stay Out","146.945"
"223","Four Faces","200.145"
"223","Joker James","193.105"
"223","The Punk And The Godfather","321.052"
"223","Night Train","218.838"
"223","Louie Louie","161.612"
"223","Green Onions","166.465"
"223","Rhythm Of The Rain","148.545"
"223","He's So Fine","112.785"
"224","My Generation - Live On The Smothers Brothers Comedy Hour","268.533"
"224","I Can't Explain - Live On ""Shindig""","121"
"224","Happy Jack","131.733"
"224","I Can See For Miles - Smothers Brothers Comedy Hour Remixed Version","255.16"
"224","Magic Bus - Mono Edit","202.666"
"224","Long Live Rock - Single Mix","236.573"
"224","Anyway, Anyhow, Anywhere - Live On ""Ready Steady Go!""","169.693"
"224","Young Man Blues - Live At The Coliseum","343.933"
"224","My Wife - Live At The Gaumont State Theatre","358.733"
"224","Baba O'Riley - Live At Shepperton","325.306"
"224","A Quick One While He's Away - Live ""Rock And Roll Circus"" Version","444"
"224","Tommy Can You Hear Me?","105.426"
"224","Sparks - Live At Woodstock","180.2"
"224","Pinball Wizard - Live At Woodstock","167.706"
"224","See Me, Feel Me - Live At Woodstock","319.266"
"224","Medley: Join Together - Medley / Live At The Silver Dome","591.18"
"224","Won't Get Fooled Again - Live At Shepperton Studios","560.133"
"225","New Song","253"
"225","Had Enough","270.426"
"225","905","242.6"
"225","Sister Disco","262.04"
"225","Music Must Change","278.026"
"225","Trick Of The Light","287.706"
"225","Guitar And Pen","358.493"
"225","Love Is Coming Down","246.84"
"225","Who Are You","381.626"
"225","No Road Romance - 1996 Who Are You Version","305.4"
"225","Empty Glass - Group Version","383.106"
"225","Guitar And Pen - Olympic '78 Mix","362.026"
"225","Love Is Coming Down - Work-In-Progress Mix","245.906"
"225","Who Are You - Lost Verse Mix","382.266"
"226","Intro","22.131"
"226","Apocalypse Please","252.496"
"226","Time is Running Out","236.535"
"226","Sing for Absolution","295.767"
"226","Stockholm Syndrome","296.173"
"226","Falling Away with You","279.685"
"226","Interlude","38.469"
"226","Hysteria","227.023"
"226","Blackout","262.064"
"226","Butterflies & Hurricanes","302.505"
"226","The Small Print","208.737"
"226","Fury","300.715"
"226","Endlessly","228.407"
"226","Thoughts of a Dying Atheist","188.074"
"226","Ruled by Secrecy","292.568"
"226","Apocalypse Please (Vocals and Keyboard only)","249.986"
"226","Time is Running Out (Recorded Live at The Wiltern Theater 2004)","256.186"
"226","Sing For Absolution (Recorded Live at The Antic Arena, Vienne 2004)","291.613"
"226","Falling Away With You (Demo 2002)","151.48"
"226","Hysteria (Demo 2002)","222.333"
"227","Will Of The People","198.849"
"227","Compliance","250.86"
"227","Liberation","186.815"
"227","Won’t Stand Down","209.061"
"227","Ghosts (How Can I Move On)","217.034"
"227","You Make Me Feel Like It’s Halloween","180.302"
"227","Kill Or Be Killed","299.06"
"227","Verona","297.962"
"227","Euphoria","203.177"
"227","We Are Fucking Fucked","216.729"
"228","Algorithm","245.96"
"228","The Dark Side","227.213"
"228","Pressure","235.6"
"228","Propaganda","180.506"
"228","Break It to Me","217.56"
"228","Something Human","226.786"
"228","Thought Contagion","206.106"
"228","Get up and Fight","244.72"
"228","Blockades","230.68"
"228","Dig Down","228.146"
"228","The Void","284.853"
"228","Algorithm (Alternate Reality Version)","212.36"
"228","The Dark Side (Alternate Reality Version)","234.173"
"228","Pressure (feat. UCLA Bruin Marching Band)","244.026"
"228","Propaganda (Acoustic)","178.626"
"228","Break It to Me (Sam de Jong Remix)","188.2"
"228","Something Human (Acoustic)","226.333"
"228","Thought Contagion (Live)","248.026"
"228","Dig Down (Acoustic Gospel Version)","237.186"
"228","The Void (Acoustic)","274.426"
"229","Dead Inside","262.947"
"229","(Drill Sergeant)","21.148"
"229","Psycho","316.717"
"229","Mercy","231.973"
"229","Reapers","359.52"
"229","The Handler","273.76"
"229","(JFK)","54.62"
"229","Defector","273.004"
"229","Revolt","245.71"
"229","Aftermath","347.997"
