playlist_id,track_id
"1360","4876"
"1315","6817"
"268","1345"
"1207","469"
"239","5879"
"421","2765"
"472","3379"
"716","1131"
"252","4748"
"1986","3007"
"1937","884"
"1812","527"
"340","1740"
"919","5975"
"14","3696"
"1261","512"
"1884","7291"
"1446","5497"
"589","1281"
"1468","134"
"280","2435"
"1032","6777"
"641","1503"
"253","1247"
"231","7293"
"447","3335"
"1074","4370"
"673","1595"
"488","4257"
"1313","5732"
"621","2045"
"1552","2780"
"732","4905"
"1872","5694"
"1025","422"
"944","1367"
"1000","3126"
"244","1477"
"1591","3992"
"333","6183"
"1590","4081"
"721","2949"
"1874","2594"
"698","1477"
"213","4073"
"1467","1099"
"1546","6610"
"778","6747"
"1127","2008"
"1706","1245"
"593","1846"
"1153","5310"
"1087","2145"
"1631","109"
"467","5396"
"110","4138"
"14","6111"
"1651","2617"
"1085","2705"
"413","208"
"98","93"
"876","4495"
"1129","2515"
"1765","3064"
"679","4513"
"1884","194"
"315","2019"
"1591","1872"
"1882","4591"
"1829","811"
"1508","3118"
"743","2006"
"590","2290"
"212","3358"
"920","2266"
"133","4095"
"1107","1155"
"1199","1026"
"456","3635"
"4","4533"
"1909","6053"
"525","4411"
"897","4423"
"223","2133"
"1582","1347"
"897","4920"
"1886","4967"
"862","6808"
"1330","2957"
"1630","1752"
"1181","2137"
"656","4255"
"714","7089"
"1018","5091"
"1199","2741"
"1448","1287"
"1834","2817"
"1014","7009"
"1050","4367"
"1680","900"
"1268","2961"
"1589","5317"
"1989","2893"
"810","5869"
"785","2720"
"967","2394"
"1780","5019"
"660","2876"
"1840","6153"
"45","6793"
"1110","6928"
"1268","837"
"957","1199"
"986","3512"
"170","4444"
"1807","4908"
"470","6448"
"1057","156"
"1075","5762"
"1939","4861"
"914","5028"
"1056","2789"
"464","1178"
"409","2208"
"1753","6644"
"860","4457"
"449","3392"
"1172","3297"
"1674","3802"
"422","1771"
"805","5044"
"1496","7106"
"1116","6260"
"720","4939"
"1708","610"
"184","3642"
"1690","4645"
"1015","2392"
"1136","2098"
"418","1349"
"1273","6171"
"782","7294"
"364","6207"
"715","1086"
"322","5782"
"996","4756"
"998","1098"
"1556","2076"
"113","6396"
"1669","4234"
"1940","1212"
"911","6880"
"1378","1735"
"1510","2591"
"1556","1898"
"1619","6557"
"1160","5809"
"1471","2042"
"341","4884"
"29","2427"
"47","5245"
"250","2340"
"180","4056"
"1324","5914"
"1973","3451"
"1621","1317"
"104","6504"
"1166","2285"
"399","2157"
"1499","95"
"746","423"
"726","668"
"1847","6390"
"922","4628"
"1046","5975"
"1844","697"
"660","5552"
"1891","4302"
"1592","339"
"1197","5095"
"1984","4837"
"966","48"
"908","2759"
"1571","1617"
"112","329"
"1103","2951"
"1891","7071"
"1003","5102"
"479","301"
"1306","5042"
"1945","6338"
"547","4376"
"400","2185"
"1078","6449"
"1772","1686"
"1254","472"
"791","6498"
"231","2878"
"1769","4285"
"1920","1742"
"1543","4615"
"1982","2037"
"1958","1340"
"396","7032"
"1291","5219"
"1688","3139"
"817","599"
"1492","1464"
"1877","4864"
"1406","6706"
"994","4940"
"884","2460"
"1152","2913"
"772","6870"
"1041","2017"
"1209","4768"
"194","3119"
"1754","1341"
"1484","5797"
"565","3155"
"1975","7293"
"1152","3175"
"894","4619"
"845","1289"
"125","2823"
"198","5369"
"1297","144"
"644","5119"
"1325","4766"
"1049","5682"
"548","201"
"963","3989"
"489","3978"
"7","6458"
"564","3422"
"719","4384"
"890","1943"
"1672","2479"
"1003","2946"
"1346","6929"
"1842","5827"
"154","5293"
"387","4646"
"770","3380"
"1866","5543"
"1830","4969"
"1785","4605"
"393","6510"
"1548","3607"
"53","6857"
"88","4071"
"854","3987"
"843","6698"
"804","2033"
"169","466"
"129","6308"
"971","966"
"1592","5604"
"1582","1070"
"1099","5213"
"331","4220"
"1895","176"
"847","3028"
"491","2429"
"1111","6990"
"373","1360"
"228","5441"
"862","5405"
"1297","3336"
"252","4538"
"377","3061"
"1386","5231"
"1609","4545"
"684","1515"
"597","7034"
"28","2090"
"318","6281"
"1903","5517"
"1040","2133"
"324","7284"
"737","135"
"564","1555"
"388","5623"
"85","6065"
"577","1392"
"937","900"
"947","3833"
"1801","5311"
"1145","2254"
"2","3970"
"626","3439"
"1688","6644"
"1703","6687"
"201","6290"
"319","369"
"1096","5795"
"1803","5342"
"714","6871"
"991","5196"
"1323","5739"
"1704","1920"
"765","4943"
"868","3114"
"291","6661"
"1732","2345"
"1231","1323"
"39","5051"
"1231","3401"
"857","1655"
"1988","5074"
"461","2232"
"1305","5359"
"1723","4336"
"1484","4578"
"1686","5766"
"1239","1985"
"80","155"
"761","1843"
"1403","653"
"985","6986"
"1141","3557"
"541","2785"
"1883","509"
"921","1027"
"1571","1342"
"592","153"
"121","6442"
"124","2328"
"1314","967"
"1111","255"
"836","2517"
"969","5975"
"811","4312"
"1897","5629"
"704","7128"
"88","1340"
"629","6183"
"1982","2931"
"1744","7168"
"574","3404"
"1105","5173"
"1121","5966"
"1012","2411"
"313","5652"
"826","5362"
"1024","2683"
"693","2727"
"1079","997"
"1278","1037"
"1438","6489"
"1036","4634"
"171","2932"
"456","6236"
"703","1575"
"1081","1888"
"16","699"
"332","658"
"1390","3538"
"698","4003"
"411","1321"
"587","5090"
"1567","3998"
"1251","2989"
"1426","226"
"1368","7290"
"700","5299"
"1547","3517"
"1939","2431"
"1210","6891"
"1745","6020"
"1568","1987"
"1896","4467"
"1724","5662"
"146","2100"
"812","1755"
"1196","5929"
"688","2952"
"1108","991"
"1158","25"
"1266","6729"
"331","3766"
"1679","5067"
"877","2929"
"1784","1886"
"1430","5938"
"708","136"
"570","2488"
"1170","6084"
"946","5169"
"1440","5748"
"1558","812"
"1380","784"
"599","5921"
"231","3203"
"1287","380"
"1823","1732"
"1071","5940"
"1820","135"
"1697","2066"
"1449","5331"
"1873","4568"
"675","7065"
"816","5686"
"772","5357"
"541","1414"
"1153","6687"
"253","536"
"894","5410"
"58","4076"
"1465","6503"
"908","6404"
"1469","5787"
"1457","7247"
"948","4003"
"966","1068"
"1213","4037"
"660","5186"
"464","260"
"1421","1733"
"1623","3557"
"787","1505"
"1627","6587"
"957","2984"
"968","1381"
"1973","5914"
"1017","6581"
"1569","2395"
"1544","5790"
"1325","4613"
"1309","1356"
"827","7224"
"1941","4548"
"1876","4943"
"463","4970"
"1094","5282"
"730","7082"
"1318","5865"
"520","2542"
"1698","4660"
"315","1965"
"1812","1956"
"1039","3691"
"629","6918"
"1653","4033"
"94","2213"
"1485","613"
"1736","2161"
"1707","874"
"1245","5392"
"668","1721"
"843","2677"
"1319","6888"
"1451","3515"
"123","6562"
"1846","4442"
"1358","2924"
"888","1978"
"1464","6154"
"129","4710"
"471","376"
"1323","6515"
"761","1547"
"1100","3510"
"1922","2182"
"1065","3866"
"396","5531"
"80","720"
"1642","6506"
"1686","7182"
"166","4192"
"655","1022"
"686","3185"
"396","1645"
"980","5192"
"1543","1971"
"366","6014"
"1938","710"
"1864","2524"
"675","2468"
"1830","3089"
"1200","6845"
"1803","1431"
"1799","3562"
"349","3316"
"533","920"
"1156","2475"
"1681","3"
"417","2718"
"1116","5620"
"1679","5624"
"1839","6093"
"1870","4362"
"1684","618"
"555","4259"
"1349","7116"
"1927","6530"
"1841","3979"
"886","2348"
"1391","4929"
"1454","2241"
"299","3622"
"27","5039"
"135","4643"
"1833","3606"
"311","575"
"1454","6790"
"491","3424"
"1380","4458"
"543","7169"
"900","2967"
"239","2556"
"1859","6435"
"773","5083"
"903","4549"
"1387","2936"
"470","5954"
"1668","1058"
"1479","4547"
"732","673"
"535","1585"
"53","2956"
"307","6963"
"1158","4027"
"238","1873"
"1872","2228"
"1675","4716"
"1425","5794"
"137","1569"
"1933","6004"
"1147","1413"
"1593","7259"
"33","3110"
"1212","1654"
"839","7112"
"1904","6269"
"715","4774"
"1378","2173"
"990","4919"
"13","5628"
"1204","733"
"153","4052"
"823","2911"
"1900","2638"
"1989","2272"
"957","1288"
"1104","6323"
"1102","4125"
"161","6947"
"565","2581"
"1435","7067"
"1347","5027"
"320","82"
"1742","2019"
"1010","5839"
"242","4222"
"105","2794"
"593","3975"
"1077","690"
"359","4127"
"1777","2589"
"1676","1997"
"246","4439"
"1346","1767"
"338","2221"
"1177","1041"
"1153","386"
"497","3923"
"1578","160"
"623","3390"
"1545","836"
"1101","6269"
"25","2191"
"1775","6611"
"1174","6396"
"434","1481"
"1600","812"
"1265","2233"
"1230","5481"
"1927","2010"
"1205","4281"
"1016","324"
"1878","965"
"1595","1323"
"662","1078"
"1831","1336"
"1067","5550"
"1219","2538"
"1587","6598"
"1126","6317"
"719","2438"
"1197","2787"
"102","3126"
"1574","3670"
"1165","7212"
"1273","6673"
"1082","3162"
"1261","5454"
"2","3308"
"627","6443"
"892","3452"
"667","3858"
"1185","5089"
"558","6900"
"259","4500"
"502","4365"
"1165","5630"
"1096","2810"
"1968","6679"
"1613","614"
"1302","5249"
"612","2952"
"8","1731"
"540","3264"
"555","4140"
"1541","614"
"1018","5340"
"1830","5924"
"991","2108"
"923","297"
"736","4342"
"1683","4007"
"1200","6935"
"125","3780"
"1814","2912"
"91","6988"
"575","2188"
"1852","1226"
"922","4131"
"479","2335"
"1169","4177"
"1043","3576"
"885","3758"
"1063","4612"
"262","4130"
"88","5896"
"1295","4085"
"1094","1505"
"709","3644"
"488","5785"
"823","750"
"839","791"
"457","4779"
"1139","4492"
"1471","4519"
"1176","4364"
"997","3584"
"689","1600"
"918","6632"
"1270","2129"
"1480","4909"
"476","546"
"1963","5400"
"738","6926"
"554","3941"
"513","4559"
"1771","611"
"673","6833"
"272","735"
"424","6037"
"354","5714"
"321","1688"
"1407","6785"
"1044","3445"
"312","3894"
"1162","4763"
"1318","3479"
"183","7148"
"161","4776"
"736","4738"
"1708","5813"
"160","1375"
"1212","3223"
"1636","3516"
"929","4079"
"549","3636"
"1740","2584"
"894","3441"
"1386","3628"
"429","1420"
"949","5228"
"986","6720"
"1666","4564"
"452","4997"
"876","2760"
"214","2572"
"758","6451"
"1403","5724"
"170","6827"
"956","1343"
"549","3770"
"1724","3004"
"274","635"
"1453","5253"
"502","6633"
"954","1135"
"71","4884"
"1083","4639"
"1504","4464"
"931","589"
"1766","414"
"1840","7072"
"1419","1258"
"1450","1217"
"1623","4724"
"1916","1851"
"813","1982"
"590","3745"
"1461","782"
"156","4043"
"761","4918"
"765","2203"
"1675","3648"
"806","1238"
"497","2302"
"1734","1726"
"854","2909"
"522","346"
"1871","3531"
"931","4018"
"1993","6270"
"877","5775"
"1488","22"
"915","2005"
"972","868"
"728","3642"
"585","1788"
"22","3156"
"233","4576"
"444","744"
"343","3273"
"798","7216"
"1334","6869"
"722","2484"
"321","6480"
"1489","5995"
"1423","5040"
"993","1003"
"345","181"
"1789","620"
"1538","3896"
"1192","5850"
"1311","3404"
"697","6493"
"1751","4940"
"1794","4872"
"428","5687"
"933","4168"
"899","2749"
"1859","2825"
"1725","3778"
"400","2950"
"491","6572"
"675","4569"
"519","1930"
"790","3645"
"934","2960"
"1025","4926"
"865","4291"
"238","3657"
"1913","1274"
"1182","2211"
"71","1905"
"1047","6156"
"1878","4209"
"1192","3213"
"131","4044"
"1158","1120"
"844","3516"
"1936","6725"
"1291","1759"
"51","1651"
"1365","1343"
"1213","997"
"1387","472"
"1931","4836"
"1588","2100"
"423","4430"
"544","3741"
"546","1760"
"1840","4748"
"1474","4720"
"452","3501"
"598","4040"
"104","1031"
"1086","398"
"1603","4639"
"1271","5583"
"1452","3114"
"440","581"
"1365","766"
"1931","3780"
"784","2362"
"1958","6758"
"906","708"
"10","5703"
"645","1093"
"488","6246"
"1220","2327"
"900","6861"
"1587","2242"
"1783","3857"
"1026","1841"
"599","4762"
"257","4749"
"552","2845"
"289","6048"
"1126","1587"
"1203","2927"
"1509","6584"
"328","1555"
"1429","4571"
"1051","6428"
"1890","4941"
"1339","1089"
"924","3711"
"1799","3091"
"696","579"
"987","4688"
"1673","4071"
"213","1217"
"451","565"
"1605","783"
"1966","6186"
"1955","2367"
"91","3116"
"1961","2336"
"345","3433"
"1532","1408"
"150","204"
"1946","4158"
"1219","7099"
"567","3419"
"95","5771"
"849","1095"
"987","1069"
"174","4715"
"1144","3776"
"257","5652"
"1770","450"
"1101","3258"
"1512","5318"
"316","4063"
"651","1060"
"1391","6950"
"661","5872"
"1080","6993"
"1072","6674"
"582","1592"
"1439","882"
"32","170"
"1373","4273"
"1249","1503"
"1765","835"
"1203","4231"
"555","23"
"558","5410"
"1868","1400"
"799","3552"
"452","3531"
"216","6866"
"1339","2654"
"441","3626"
"1441","2430"
"1760","2066"
"426","5541"
"1111","3372"
"98","2305"
"1611","1945"
"1954","177"
"895","89"
"1456","2570"
"1062","2985"
"965","252"
"1291","7055"
"1654","3161"
"449","1136"
"1889","53"
"743","7206"
"910","6322"
"1403","696"
"1390","743"
"190","1288"
"1080","1308"
"113","2849"
"1113","4386"
"1592","2309"
"1163","1396"
"23","3926"
"558","1722"
"637","2972"
"404","6059"
"767","5694"
"245","3551"
"174","2473"
"1097","6614"
"877","4120"
"855","3848"
"1337","1321"
"1467","3114"
"1140","5408"
"1245","6484"
"676","3415"
"45","5163"
"1199","2543"
"309","664"
"1740","4055"
"1862","7041"
"621","2123"
"1592","4613"
"1037","532"
"1937","1071"
"742","2949"
"1806","2810"
"1915","829"
"1189","4579"
"1927","2230"
"894","2666"
"488","6425"
"566","381"
"1072","3294"
"12","4829"
"497","5827"
"1036","4622"
"992","626"
"1609","5559"
"1428","6507"
"1738","3363"
"868","783"
"635","5659"
"1836","2164"
"647","1830"
"1","5416"
"677","1329"
"570","5779"
"552","6824"
"254","3521"
"391","4323"
"749","5530"
"268","5999"
"644","3712"
"1289","6330"
"1965","3381"
"1355","478"
"1935","1324"
"1664","4732"
"1560","2402"
"1300","393"
"516","3581"
"345","4477"
"917","5680"
"138","5414"
"1804","6442"
"19","6339"
"1267","4503"
"66","385"
"260","4643"
"1121","2117"
"1189","3632"
"961","2021"
"784","4570"
"583","2340"
"1337","6538"
"1059","233"
"1900","2123"
"230","6161"
"1431","1559"
"1571","4392"
"709","2552"
"1718","6219"
"1051","5725"
"1385","6011"
"725","3995"
"1344","2485"
"1368","7091"
"67","4608"
"1972","853"
"1986","768"
"1369","7162"
"284","6480"
"85","1029"
"377","2817"
"527","4958"
"999","3242"
"1097","1364"
"1942","6230"
"114","2799"
"712","3675"
"412","4786"
"423","418"
"1349","130"
"1653","6997"
"310","2561"
"1358","5865"
"1137","4089"
"511","255"
"573","1051"
"1901","6984"
"1694","5756"
"299","5412"
"772","2516"
"97","591"
"299","7294"
"241","1273"
"813","3167"
"1111","2714"
"1349","2842"
"1188","146"
"1959","3933"
"581","775"
"1002","4633"
"218","2806"
"282","4918"
"11","3404"
"1335","4161"
"1589","7128"
"563","4665"
"951","4475"
"281","4339"
"158","2702"
"1559","7294"
"1316","5999"
"609","5879"
"1278","1228"
"1642","1322"
"1680","2845"
"15","2198"
"748","7178"
"1223","2277"
"1688","5024"
"788","1760"
"371","2592"
"558","1953"
"551","3650"
"1152","4002"
"339","6931"
"1430","6311"
"1512","2987"
"1124","6755"
"1682","3728"
"1207","6540"
"693","5963"
"1374","4121"
"276","2067"
"454","1158"
"1462","4424"
"1834","5319"
"1081","5174"
"540","208"
"1667","6851"
"768","2949"
"1763","2099"
"185","5974"
"87","5636"
"1106","5670"
"16","2245"
"915","739"
"1764","531"
"276","13"
"839","5189"
"988","2062"
"1336","3395"
"47","1628"
"266","7264"
"705","4506"
"137","720"
"926","1817"
"1457","819"
"82","1151"
"1983","6716"
"20","3526"
"1123","6023"
"1875","1467"
"966","6076"
"398","5797"
"1327","1749"
"1559","3544"
"1681","392"
"732","4488"
"1380","4385"
"1263","6709"
"1769","5682"
"458","1321"
"1179","4029"
"1884","7197"
"780","356"
"496","5134"
"1558","5264"
"581","4798"
"1976","1501"
"340","3943"
"1709","2702"
"219","1515"
"884","164"
"1242","6019"
"1407","2694"
"1010","1184"
"1445","6602"
"1234","5221"
"395","300"
"1667","1538"
"1167","4900"
"1872","2374"
"1204","3112"
"1596","2733"
"834","3486"
"1609","5778"
"976","6335"
"1267","5943"
"59","5288"
"996","3098"
"1115","26"
"412","5805"
"165","2314"
"658","5423"
"1490","1033"
"54","5634"
"14","5353"
"426","5771"
"923","737"
"1310","1494"
"1397","3327"
"962","5271"
"1262","5361"
"319","3464"
"1744","3789"
"1654","6102"
"415","1217"
"1971","4245"
"1950","4522"
"1867","823"
"871","235"
"366","2435"
"730","2018"
"696","1867"
"1176","3146"
"264","5547"
"572","706"
"1106","932"
"1197","4064"
"1053","3610"
"1900","6876"
"15","7010"
"7","3920"
"1863","5972"
"878","5197"
"139","3405"
"1","1185"
"1480","5589"
"1198","6319"
"532","6816"
"1432","6105"
"895","662"
"676","957"
"1551","6918"
"697","3868"
"1050","5102"
"141","5901"
"1217","2379"
"1637","3766"
"434","3985"
"1554","5932"
"19","5520"
"1080","4327"
"687","5893"
"989","59"
"1734","4643"
"867","6824"
"344","3420"
"1815","4263"
"1955","7121"
"554","5924"
"1024","6728"
"759","5974"
"385","6295"
"1611","2220"
"1257","1152"
"1517","2141"
"943","78"
"231","7179"
"1898","5195"
"971","1725"
"1566","6887"
"1954","5320"
"1728","971"
"563","5167"
"1122","790"
"665","2629"
"685","5936"
"1801","6555"
"241","6553"
"539","421"
"575","3776"
"1973","4931"
"1044","5946"
"1917","6889"
"1824","1836"
"1498","4931"
"1954","6764"
"1893","5149"
"12","6286"
"90","331"
"115","3123"
"1006","5246"
"1724","5893"
"765","673"
"1823","2558"
"200","1697"
"1380","568"
"633","2107"
"580","4259"
"275","866"
"1906","5093"
"298","5829"
"653","2474"
"1659","4851"
"1645","3991"
"1893","2226"
"1001","6530"
"201","4991"
"1196","2811"
"425","5420"
"732","5250"
"517","7287"
"874","1832"
"536","1132"
"1801","1464"
"723","3669"
"894","3591"
"745","2452"
"583","3192"
"634","2140"
"497","5267"
"1103","1863"
"1778","5298"
"1277","3751"
"1429","462"
"600","5745"
"1902","5956"
"193","850"
"977","4299"
"645","2906"
"1421","695"
"1678","461"
"1275","4090"
"28","5258"
"645","4345"
"1761","2462"
"955","19"
"546","2591"
"1735","2511"
"1060","7058"
"1992","576"
"1823","4319"
"1716","1776"
"1698","2098"
"946","6704"
"889","573"
"1803","4891"
"592","5155"
"826","5128"
"1451","5814"
"1007","3361"
"1906","5769"
"1347","1031"
"803","1568"
"417","4526"
"1068","2536"
"642","5975"
"1974","5257"
"1400","6959"
"1330","828"
"1985","3987"
"495","6887"
"1449","6817"
"1576","2579"
"782","4694"
"1212","3854"
"1436","4182"
"773","6783"
"55","2293"
"390","103"
"995","248"
"1309","549"
"363","3166"
"1515","2106"
"1440","5475"
"503","2321"
"582","6401"
"640","5631"
"786","860"
"90","5049"
"357","4592"
"1815","769"
"862","6387"
"1806","6406"
"1161","1234"
"717","694"
"653","6416"
"1658","1459"
"907","2267"
"1758","3905"
"800","2753"
"678","500"
"1099","4171"
"1777","1217"
"1447","5098"
"1956","5749"
"1863","978"
"1037","5250"
"1846","2305"
"1337","4888"
"861","1431"
"1422","3019"
"503","4723"
"1803","426"
"685","6395"
"935","4187"
"823","3510"
"1697","446"
"265","3471"
"593","5756"
"45","1764"
"1394","1368"
"671","1580"
"757","2039"
"954","6728"
"132","3182"
"1861","4212"
"711","818"
"263","6893"
"1505","2533"
"1183","5307"
"1227","3288"
"272","1656"
"1733","6967"
"643","844"
"1188","110"
"1759","6542"
"1885","5270"
"964","5013"
"710","3340"
"340","3624"
"962","5162"
"1109","5153"
"937","3109"
"56","1940"
"1704","1478"
"592","2629"
"1581","5097"
"806","5440"
"1029","5541"
"455","5593"
"487","856"
"1263","5574"
"1865","3136"
"470","2175"
"1820","2266"
"1598","4373"
"64","3278"
"911","3492"
"695","3424"
"1145","5909"
"184","5378"
"753","251"
"1465","5885"
"1693","4796"
"13","2705"
"16","872"
"1582","740"
"1917","1235"
"347","3337"
"143","930"
"1855","582"
"1172","3277"
"475","2928"
"1906","3465"
"1767","6462"
"1771","5306"
"231","3469"
"217","3990"
"1951","5570"
"441","5660"
"1328","4936"
"167","2803"
"1942","6979"
"1470","7204"
"1393","6415"
"672","3070"
"1138","5675"
"789","2646"
"1826","5968"
"1437","2153"
"76","371"
"1882","7242"
"949","321"
"1309","1132"
"1888","3237"
"1324","2973"
"1397","773"
"146","954"
"441","3866"
"609","2338"
"1390","990"
"1377","1102"
"1508","2038"
"1004","2014"
"1954","935"
"1460","2712"
"1365","1371"
"1127","713"
"892","2731"
"1547","5539"
"614","5498"
"1585","1772"
"820","1280"
"1884","5332"
"141","6117"
"949","3128"
"807","4128"
"1413","4036"
"906","5538"
"1428","5398"
"519","3428"
"1065","2692"
"1046","5524"
"1746","3469"
"723","7284"
"1424","2604"
"922","3915"
"1054","5963"
"815","570"
"1458","2170"
"713","5749"
"824","720"
"1627","5307"
"1354","537"
"630","5047"
"580","3363"
"1321","5014"
"832","730"
"792","1576"
"1542","2422"
"639","4136"
"1968","5333"
"122","7169"
"1157","975"
"968","7066"
"211","6078"
"1003","1993"
"73","395"
"256","3930"
"958","5752"
"1293","2962"
"1470","1538"
"69","6143"
"885","6200"
"192","895"
"1477","5508"
"1493","136"
"96","4289"
"1799","769"
"626","3659"
"1835","6817"
"1659","4831"
"738","309"
"227","3545"
"1322","2301"
"127","700"
"1331","4044"
"1160","4961"
"291","6973"
"289","6734"
"845","5398"
"705","2815"
"547","4969"
"535","4675"
"1023","6060"
"765","3367"
"734","7170"
"1761","2347"
"1002","871"
"709","2919"
"1614","1977"
"83","5598"
"550","6167"
"1065","4592"
